EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1673,Titus,Lowe,2019-08-21,,BI Director,April Gallagher,titus.lowe@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,General - Con,1950-07-11,MA,Laborer,Female,74874,Other,Widowed,Fully Meets,3
1674,Savanah,Prince,2022-04-30,2023-06-09,BI Developer,Deborah White,savanah.prince@bilearner.com,MSC,Terminated for Cause,Part-Time,Zone B,Full-Time,Involuntary,Tax reduce by firm.,IT/IS,Wireline Construction,17-06-1946,MA,Laborer,Female,56043,Other,Married,Fully Meets,3
1675,Dawson,Pollard,2023-02-03,2023-04-16,Area Sales Manager,Crystal Garcia,dawson.pollard@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Resignation,Simply class career vote.,IT/IS,Field Operations,1959-02-11,MA,Technician,Male,59192,Hispanic,Widowed,Fully Meets,3
1676,Moises,Day,2023-05-08,,Area Sales Manager,Jeremy Ewing,moises.day@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Catv,1963-12-08,MA,Foreman,Male,82767,Other,Widowed,Fully Meets,3
1677,Sadie,Sheppard,2022-07-29,,Area Sales Manager,Dillon Guerrero,sadie.sheppard@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,General - Con,22-11-1965,OR,Foreman,Female,44156,Other,Widowed,Fully Meets,3
1678,Soren,Coleman,2020-11-18,2021-05-22,Senior BI Developer,Barbara Boyd,soren.coleman@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Resignation,Republican threat song to rock.,Admin Offices,Field Operations,28-03-1946,MA,Technician,Female,59433,Black,Widowed,Fully Meets,3
1679,Sage,Morris,2021-05-16,2022-04-14,Senior BI Developer,Susan Barrett,sage.morris@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Voluntary,Hope notice white husband turn manage.,Admin Offices,Engineers,14-12-1944,MA,Project Manager,Male,42691,Black,Widowed,Fully Meets,3
1680,Lillian,Steele,2019-10-25,2020-10-16,Senior BI Developer,Anthony Foster,lillian.steele@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Involuntary,Soon prove offer couple word science.,IT/IS,General - Con,1976-01-09,MA,Laborer,Male,33673,Other,Divorced,Fully Meets,3
1681,Deanna,Meza,2023-03-05,2023-05-04,Sales Manager,Jennifer Cook,deanna.meza@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Retirement,I western water easy practice dinner none.,IT/IS,Engineers,1974-10-10,MA,Engineer,Female,34659,White,Divorced,Fully Meets,3
1682,Troy,Todd,2021-06-01,,Sales Manager,Elizabeth Romero,troy.todd@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,Aerial,29-12-1970,MA,Foreman,Female,65125,Black,Married,Fully Meets,3
1683,Beckett,Shea,2022-01-22,2022-07-25,Sales Manager,Rebecca Davis,beckett.shea@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Heart lose care sort deal.,Sales,Aerial,14-02-1988,MA,Lineman,Female,97969,Other,Married,Fully Meets,3
1684,Eve,Barker,2023-07-09,2023-07-31,CIO,Christopher Ayala,eve.barker@bilearner.com,WBL,Terminated for Cause,Contract,Zone A,Part-Time,Involuntary,Not budget never social yourself agreement.,IT/IS,Engineers,1963-07-03,MA,Engineer,Male,18894,Hispanic,Widowed,Fully Meets,3
1685,Lillie,Wilkerson,2018-11-11,2019-05-27,BI Director,Jeremy Wright,lillie.wilkerson@bilearner.com,NEL,Terminated for Cause,Full-Time,Zone A,Full-Time,Retirement,Action whatever school machine fear.,IT/IS,Aerial,26-06-1968,MA,Foreman,Female,16287,Black,Divorced,Fully Meets,3
1686,Alexis,Harrell,2021-01-05,2021-06-18,BI Developer,Jennifer Adams,alexis.harrell@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Retirement,Scientist become a become value cell policy.,IT/IS,Finance & Accounting,1954-06-03,MA,Intern,Male,63472,Black,Widowed,Fully Meets,3
1687,Mylee,Snow,2022-11-25,,Area Sales Manager,Charles Williamson,mylee.snow@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,Engineers,25-04-1967,MA,Drafter,Male,19801,White,Widowed,Fully Meets,3
1688,Elsa,Mckenzie,2020-03-30,2023-07-21,Area Sales Manager,James Black,elsa.mckenzie@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Voluntary,Together among marriage center evidence sure.,IT/IS,Shop (Fleet),23-07-1956,OR,Mechanic,Male,34107,Other,Divorced,Fully Meets,3
1689,Kolby,Reed,2021-01-02,2022-09-22,Senior BI Developer,Wendy Palmer,kolby.reed@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Retirement,Benefit available decade.,Admin Offices,Field Operations,1985-04-12,MA,Technician,Male,35372,Other,Married,Fully Meets,3
1690,Kyler,Morales,2019-02-26,2019-07-26,Senior BI Developer,Tracy Price,kyler.morales@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Voluntary,Alone education career how difficult worry.,Admin Offices,Yard (Material Handling),20-01-1942,MA,Administrative,Male,56249,Black,Widowed,Fully Meets,3
1691,Jasiah,Walton,2019-10-06,,Senior BI Developer,Ruth Cruz,jasiah.walton@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Project Management - Con,21-01-1946,MA,Technician,Male,77562,Black,Widowed,Fully Meets,3
1692,Urijah,Brandt,2020-04-19,2022-07-30,Sales Manager,William Hutchinson,urijah.brandt@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Hundred nor last.,IT/IS,Engineers,23-09-1943,MA,Engineer,Female,23764,Other,Widowed,Fully Meets,3
1693,Gianna,Pope,2022-12-24,,Sales Manager,Sharon Kim,gianna.pope@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,13-08-1985,MA,Tower Hand,Female,2558,Other,Single,Fully Meets,3
1694,Malia,Reynolds,2021-04-09,2021-05-29,CIO,Dennis Gardner,malia.reynolds@bilearner.com,TNS,Terminated for Cause,Part-Time,Zone A,Temporary,Resignation,Make company education fish.,IT/IS,Aerial,1961-04-10,MA,Foreman,Male,82773,Asian,Married,Fully Meets,3
1695,Claire,Gordon,2018-09-04,2022-12-16,BI Director,Jennifer Hernandez,claire.gordon@bilearner.com,SVG,Terminated for Cause,Contract,Zone C,Full-Time,Voluntary,Product key its something. Yourself pay anyone.,IT/IS,Isp,13-11-1981,MA,Specialist,Female,20654,Other,Widowed,Fully Meets,3
1696,Joshua,Hall,2021-11-07,,BI Developer,Margaret Martinez,joshua.hall@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,General - Eng,16-09-1962,MA,Coordinator,Male,74846,Hispanic,Married,Fully Meets,3
1697,Mattie,Peters,2023-05-24,2023-07-21,BI Developer,Melanie Campbell,mattie.peters@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Retirement,Soon color sit call certainly.,IT/IS,General - Con,15-06-1987,MA,Foreman,Male,3758,Asian,Widowed,Fully Meets,3
1698,Makai,Nolan,2021-02-15,2021-06-05,Area Sales Manager,Deborah Beltran,makai.nolan@bilearner.com,EW,Active,Full-Time,Zone A,Part-Time,Resignation,This cost difficult. Time meet should.,IT/IS,Billable Consultants,14-11-1994,MA,Engineer,Male,5156,White,Married,Fully Meets,3
1699,Trevon,Briggs,2021-11-03,2022-08-19,Senior BI Developer,Justin Jordan,trevon.briggs@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Voluntary,Picture recently military describe.,Admin Offices,Executive,17-06-1993,MA,Manager,Male,64233,Hispanic,Married,Fully Meets,3
1700,Gretchen,Weeks,2018-09-20,,Senior BI Developer,Katherine Mccarthy,gretchen.weeks@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Engineers,1958-08-04,MA,Engineer,Male,61270,Asian,Widowed,Fully Meets,3
1701,Corey,Hurst,2019-07-23,2023-01-07,Senior BI Developer,Jacob Brown,corey.hurst@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Involuntary,Former huge figure enjoy all detail.,IT/IS,Project Management - Con,1954-06-11,MA,Flagger,Male,36731,Other,Single,Fully Meets,3
1702,Alison,Pugh,2022-05-12,,Sales Manager,Bradley Sandoval,alison.pugh@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Project Management - Con,1989-08-09,MA,Contracts,Female,49479,Other,Single,Fully Meets,3
1703,Kadence,Sandoval,2018-10-03,,Sales Manager,Mary Waters,kadence.sandoval@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Aerial,23-02-1978,MA,Lineman,Female,26140,Other,Single,Fully Meets,3
1704,Mckenzie,Kim,2020-11-26,,CIO,Rachel Thomas,mckenzie.kim@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Project Management - Con,21-06-1994,MA,Project Manager,Female,59091,Hispanic,Widowed,Fully Meets,3
1705,Randall,Miller,2018-10-04,,BI Director,David Kirk,randall.miller@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Project Management - Con,16-05-1958,MA,Intern,Female,50425,Hispanic,Single,Fully Meets,3
1706,Lailah,Hughes,2020-12-02,2023-02-25,BI Developer,Christopher Fisher,lailah.hughes@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Involuntary,Happen ability as term fish.,IT/IS,Aerial,1990-03-04,MA,Supervisor,Female,81407,Hispanic,Married,Fully Meets,3
1707,Quentin,Calderon,2021-09-24,2023-07-20,BI Developer,Charles Mcdonald,quentin.calderon@bilearner.com,PL,Active,Part-Time,Zone C,Full-Time,Voluntary,Fly see experience age Republican.,IT/IS,Wireline Construction,20-03-1994,MA,Clerk,Male,93935,Asian,Married,Fully Meets,3
1708,Molly,Fischer,2020-09-10,2021-05-22,BI Developer,Bonnie Smith,molly.fischer@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Involuntary,With turn maybe herself trouble.,IT/IS,Splicing,1990-12-05,MA,Associate,Male,65055,Asian,Widowed,Fully Meets,3
1709,Anaya,Stanton,2022-05-25,2022-11-17,Area Sales Manager,Whitney Roberts,anaya.stanton@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Involuntary,Plant opportunity thank style.,IT/IS,General - Sga,22-03-1962,OR,Manager,Male,55354,Black,Married,Fully Meets,3
1710,Jaden,Houston,2019-02-15,2019-12-09,Senior BI Developer,Paige Eaton DDS,jaden.houston@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Resignation,Threat day deep final personal alone picture.,Admin Offices,Field Operations,24-05-1971,MA,Technician,Male,46239,Black,Divorced,Fully Meets,3
1711,Lance,Bailey,2018-09-28,2023-02-01,Senior BI Developer,Johnny Stevens,lance.bailey@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Voluntary,Wrong how fund front foreign.,IT/IS,General - Con,21-04-1985,MA,Laborer,Male,43594,Other,Widowed,Fully Meets,3
1712,Quintin,Hicks,2018-12-12,,Senior BI Developer,Joanna Lewis,quintin.hicks@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Engineers,29-02-1972,MA,Engineer,Female,72035,Black,Single,Fully Meets,3
1713,Mauricio,Meyers,2021-12-01,,Sales Manager,Isabella Cox,mauricio.meyers@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,General - Con,29-08-1990,MA,Flagger,Female,1218,Asian,Married,Fully Meets,3
1714,Tess,Reilly,2022-01-12,,Sales Manager,Nicholas Gomez,tess.reilly@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,,Sales,Field Operations,20-04-2000,MA,Laborer,Female,5062,White,Married,Fully Meets,3
1715,Reece,Callahan,2020-10-27,2022-09-28,CIO,Monique Barnes,reece.callahan@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Involuntary,Learn will marriage interesting note the success.,IT/IS,Aerial,1966-10-01,MA,Foreman,Female,86362,White,Divorced,Fully Meets,3
1716,Tyrell,Fuentes,2020-11-02,2022-06-21,BI Director,Steven Oliver,tyrell.fuentes@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Involuntary,Can conference couple similar anything.,IT/IS,General - Con,19-03-1961,MA,Flagger,Female,21457,Asian,Widowed,Fully Meets,3
1717,Benjamin,Kaufman,2021-04-24,2023-02-28,BI Developer,Vicki Delgado,benjamin.kaufman@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Retirement,Customer front detail bed say suddenly here.,IT/IS,General - Con,26-11-1959,MA,Model Assistant,Male,49370,Asian,Widowed,Fully Meets,3
1718,Ayla,Mcgrath,2020-06-29,2023-08-03,BI Developer,Daryl Swanson,ayla.mcgrath@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,Someone situation else. Big statement else gas.,IT/IS,Field Operations,2001-04-01,MA,Driller,Male,17318,Other,Divorced,Fully Meets,3
1719,Katelyn,Stevens,2021-07-15,,BI Developer,James Johnson,katelyn.stevens@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Unk,,IT/IS,Field Operations,1993-10-05,MA,Laborer,Male,93155,Hispanic,Widowed,Fully Meets,3
1720,Jaiden,Christian,2023-06-20,,Senior BI Developer,Juan Jackson,jaiden.christian@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Field Operations,1965-08-03,MA,Laborer,Male,32840,Other,Single,Fully Meets,3
1721,Elliott,Odonnell,2019-09-22,2022-11-10,Senior BI Developer,Wendy Daniels,elliott.odonnell@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Retirement,Story get campaign affect at rule start.,IT/IS,Finance & Accounting,25-11-1998,MA,Assistant,Male,46552,White,Divorced,Fully Meets,3
1722,Ronnie,Dillon,2022-02-22,,Senior BI Developer,John Smith,ronnie.dillon@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,30-01-1968,MA,Groundman,Female,26893,Hispanic,Divorced,Fully Meets,3
1723,Gideon,Saunders,2020-07-01,2022-06-26,Sales Manager,Nicole Taylor,gideon.saunders@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Retirement,Say operation national race.,Sales,General - Eng,1969-07-04,MA,Coordinator,Female,34649,Black,Widowed,Fully Meets,3
1724,Valerie,Davis,2021-05-13,2021-12-11,CIO,Amanda Shaw MD,valerie.davis@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Retirement,Their because nice party.,IT/IS,Yard (Material Handling),20-10-1957,MA,Coordinator,Female,46050,Other,Divorced,Fully Meets,3
1725,Jamarcus,Thomas,2021-05-30,,BI Developer,Nancy Cruz,jamarcus.thomas@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Field Operations,29-09-1947,MA,Technician,Male,55738,Black,Divorced,Fully Meets,3
1726,Alden,Powers,2019-07-04,,BI Developer,Elizabeth Walker,alden.powers@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Wireline Construction,21-01-1981,MA,Clerk,Male,71994,Asian,Single,Fully Meets,3
1727,Haylie,Arnold,2019-05-31,2022-05-31,BI Developer,Leslie Tran,haylie.arnold@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Involuntary,Candidate fact event level several onto store.,IT/IS,General - Con,16-02-1996,MA,Foreman,Male,50024,Hispanic,Widowed,Fully Meets,3
1728,James,Cockel,2020-03-13,,Production Technician I,Yesenia Woodard,james.cockel@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,1972-11-01,MA,Foreman,Male,2452,White,Divorced,Fully Meets,3
1729,Donna,Brill,2020-01-06,2020-12-24,Production Technician I,Michelle Henson,donna.brill@bilearner.com,EW,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Question kitchen gun find four wall heavy.,Production       ,General - Con,30-12-1946,MA,Foreman,Female,1701,Other,Divorced,Fully Meets,3
1730,Kristen,Squatrito,2023-04-30,,Production Technician I,Natasha Sullivan,kristen.squatrito@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Eng,1976-10-06,MA,Technician,Female,2359,White,Divorced,Fully Meets,3
1731,Erasumus,Monkfish,2021-07-11,2022-02-08,Production Technician II,Mark Smith,erasumus.monkfish@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Retirement,Artist organization great heart.,Production       ,Engineers,22-03-1947,MA,Engineer,Male,1450,Black,Divorced,Fully Meets,3
1732,May,Roberson,2021-07-02,2021-12-13,Production Technician II,Samantha Hancock,may.roberson@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,North position film eight. Movement dark turn.,Production       ,Fielders,13-04-1961,MA,Engineer,Female,1902,Hispanic,Widowed,Fully Meets,3
1733,Shana,Maurice,2019-10-23,2020-12-03,Production Technician I,Joshua Ward,shana.maurice@bilearner.com,EW,Active,Full-Time,Zone A,Temporary,Resignation,Head where have ground scene.,Production       ,Field Operations,15-02-1950,MA,Laborer,Female,2330,Black,Married,Fully Meets,3
1734,Raul,Garcia,2019-01-19,,Production Technician I,Anthony Martinez,raul.garcia@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,22-06-1942,MA,Driver,Male,1905,White,Widowed,Fully Meets,3
1735,Rachael,Baczenski,2021-01-08,2023-01-14,Production Technician I,Cody Scott,rachael.baczenski@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Along senior personal nature help crime.,Production       ,Shop (Fleet),1942-08-04,MA,Mechanic,Female,1902,White,Divorced,Fully Meets,3
1736,Enrico,Langton,2019-01-29,2022-07-08,Production Technician I,Jeffrey Thompson,enrico.langton@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Involuntary,Law difference five away.,Production       ,Field Operations,25-08-1955,MA,Technician,Male,2048,Other,Married,Fully Meets,3
1737,Colleen,Zima,2018-10-27,,Production Technician I,Jacqueline Jones,colleen.zima@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Eng,26-02-1983,MA,Engineer,Female,1730,Hispanic,Widowed,Fully Meets,3
1738,Phil,Close,2023-05-30,2023-07-05,Production Technician II,Tami Fuentes,phil.close@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Rich together bad his agent blue.,Production       ,General - Eng,17-11-1983,MA,Coordinator,Male,2169,White,Single,Fully Meets,3
1739,Hang T,Wolk,2019-07-15,2023-05-01,Production Technician II,Michael Farmer,hang t.wolk@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Involuntary,Large relate work treatment Mrs.,Production       ,Aerial,1982-11-01,MA,Laborer,Female,2302,Hispanic,Married,Fully Meets,3
1740,Lei-Ming,Nguyen,2020-03-17,2021-08-02,Production Technician I,Madeline Baker,lei-ming.nguyen@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Voluntary,This win treat they kid simple.,Production       ,General - Con,1963-03-04,MA,Laborer,Female,2132,Other,Married,Fully Meets,3
1741,Denisa S,Dobrin,2022-09-16,,Production Technician I,Katherine Costa,denisa s.dobrin@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Eng,1981-11-01,MA,Drafter,Female,2125,Asian,Single,Fully Meets,3
1742,Maryellen,Jackson,2021-01-04,,Production Technician I,Rebecca Bird,maryellen.jackson@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Wireline Construction,1971-02-03,MA,Laborer,Female,2081,Asian,Divorced,Fully Meets,3
1743,David,Gordon,2018-11-30,,Production Technician I,Sarah Mcdonald,david.gordon@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Splicing,2001-03-06,MA,Supervisor,Male,2169,Black,Single,Fully Meets,3
1744,Mei,Trang,2022-07-24,,Production Technician I,Teresa Murray,mei.trang@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1947-05-05,MA,Driller,Female,2021,Hispanic,Married,Fully Meets,3
1745,Lindsey,Langford,2022-02-05,,Production Technician II,Erin Castro,lindsey.langford@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Aerial,26-09-1989,MA,Foreman,Female,2090,Other,Widowed,Fully Meets,3
1746,Brad,Pitt,2020-04-23,2022-01-07,Production Technician I,Joshua Gonzalez,brad.pitt@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Voluntary,Them security hit decide.,Production       ,General - Sga,1962-06-04,MA,Vp,Male,2451,Hispanic,Widowed,Fully Meets,3
1747,Susan,Good,2023-06-23,2023-07-10,Production Technician II,Mary Blackwell,susan.good@bilearner.com,PL,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,Too former relationship risk.,Production       ,Field Operations,1992-02-08,MA,Splicer,Female,1886,White,Divorced,Fully Meets,3
